,accuracy,precision,recall,spec,roc_auc,bal_acc,f1
0,0.9527972027972028,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9527972027972028,1.0,1.0,1.0,1.0,1.0,1.0
2,0.9527972027972028,1.0,1.0,1.0,1.0,1.0,1.0
3,0.9527972027972028,0.9333333333333333,0.9333333333333333,0.9982046678635548,0.9994015559545183,0.9657690005984441,0.9333333333333333
4,0.9527972027972028,0.9019607843137255,0.9787234042553191,0.9904761904761905,0.9984599797365755,0.9845997973657548,0.9387755102040817
5,0.9527972027972028,0.8993288590604027,0.9370629370629371,0.965034965034965,0.9900565634831369,0.951048951048951,0.9178082191780822
6,0.9527972027972028,0.8979591836734694,0.7333333333333333,0.990234375,0.9820638020833333,0.8617838541666667,0.8073394495412844
7,0.9527972027972028,0.9375,1.0,0.9982046678635548,0.9998803111909037,0.9991023339317774,0.967741935483871
