,accuracy,precision,recall,spec,roc_auc,bal_acc,f1
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,0.9863013698630136,1.0,0.9957965262663764,0.9931506849315068,0.993103448275862
3,1.0,0.9285714285714286,0.6842105263157895,0.9985632183908046,0.9982607380520266,0.8413868723532971,0.7878787878787878
4,1.0,0.8656716417910447,0.9830508474576272,0.9862804878048781,0.9989923522116577,0.9846656676312526,0.9206349206349207
5,1.0,0.9488636363636364,0.9277777777777778,0.983177570093458,0.9956905503634477,0.9554776739356179,0.9382022471910112
6,1.0,0.8552631578947368,0.8783783783783784,0.982839313572543,0.9873508453851668,0.9306088459754607,0.8666666666666667
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
