,accuracy,precision,recall,spec,roc_auc,bal_acc,f1
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.9986013986013986,1.0,0.9863013698630136,1.0,0.9999573251397602,0.9931506849315068,0.993103448275862
3,0.9958041958041958,0.9444444444444444,0.8947368421052632,0.9985632183908046,0.9994706594071385,0.9466500302480338,0.918918918918919
4,0.9916083916083916,0.9206349206349206,0.9830508474576272,0.9923780487804879,0.9995607689127739,0.9877144481190575,0.9508196721311476
5,0.9734265734265735,0.9497206703910615,0.9444444444444444,0.983177570093458,0.9960124610591901,0.9638110072689512,0.947075208913649
6,0.9790209790209791,0.9041095890410958,0.8918918918918919,0.9890795631825273,0.9925159168528903,0.9404857275372096,0.8979591836734694
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
