,accuracy,precision,recall,spec,roc_auc,bal_acc,f1
0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0
2,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0
3,0.9545454545454546,1.0,0.875,1.0,0.9998875899280576,0.9375,0.9333333333333333
4,0.9545454545454546,0.9583333333333334,0.9787234042553191,0.9961904761904762,0.9979331306990882,0.9874569402228977,0.968421052631579
5,0.9545454545454546,0.9552238805970149,0.8888888888888888,0.985981308411215,0.9921469366562825,0.9374350986500519,0.9208633093525178
6,0.9545454545454546,0.7681159420289855,0.8983050847457628,0.9688109161793372,0.9854627151683352,0.93355800046255,0.828125
7,0.9545454545454546,0.875,0.9333333333333333,0.9964093357271095,0.9984440454817475,0.9648713345302214,0.9032258064516129
